Well,SampleID,Mass/Charge,Height,Width
C03,18-339-402917,3722.7192,222.6199,5.64048363636364
C03,18-339-402917,3832.4058,233.9207,5.80667545454545
C03,18-339-402917,3858.1238,155.2241,5.84564212121212
C03,18-339-402917,3913.2001,1636.3195,5.92909106060606
C03,18-339-402917,4155.6354,897.1453,6.29641727272727
C03,18-339-402917,4171.6347,54.3188,6.32065863636364
C03,18-339-402917,4187.634,3940.7824,6.3449
C03,18-339-402917,4203.4565,179.6824,6.36887348484849
C03,18-339-402917,4375.3639,119.115,6.62933924242424
C03,18-339-402917,4515.9643,106.0716,6.84237015151515
C03,18-339-402917,4709.7433,108.1307,7.1359746969697
C03,18-339-402917,4774.0303,986.4328,7.23337924242424
C03,18-339-402917,4790.0296,17.6893,7.25762060606061
C03,18-339-402917,4806.0289,233.7884,7.28186196969697
C03,18-339-402917,4822.0282,3221.872,7.30610333333333
C03,18-339-402917,4839.6741,161.421,7.33283954545455
C03,18-339-402917,4977.5326,252.4206,7.54171606060606
C03,18-339-402917,5017.5471,136.8168,7.60234409090909
C03,18-339-402917,5089.8331,123.67,7.71186833333333
C03,18-339-402917,5312.376,860.7023,8.04905454545455
C03,18-339-402917,5328.3753,240.2347,8.07329590909091
C03,18-339-402917,5344.3746,424.967,8.09753727272727
C03,18-339-402917,5360.3739,2943.8966,8.12177863636364
C03,18-339-402917,5594.8347,123.8383,8.47702227272727
C03,18-339-402917,5667.4486,110.6141,8.58704333333333
C03,18-339-402917,5707.7389,85.219,8.64808924242424
C03,18-339-402917,6981.954,744.9291,10.5787181818182
C04,18-331-148543,1192.7476,0,1.80719333333333
C04,18-331-148543,1209.5413,0,1.83263833333333
C04,18-331-148543,1230.6478,0,1.86461787878788
C04,18-331-148543,1250.6221,229.4355,1.89488196969697
C04,18-331-148543,1278.3921,99.4754,1.93695772727273
C04,18-331-148543,1389.0675,99.5438,2.10464772727273
C04,18-331-148543,1558.2695,130.7247,2.36101439393939
C04,18-331-148543,1568.6295,160.0522,2.37671136363636
C04,18-331-148543,1589.9611,115.0835,2.40903196969697
C04,18-331-148543,1631.3997,161.9032,2.47181772727273
C04,18-331-148543,1736.635,135.388,2.63126515151515
C04,18-331-148543,1775.8533,238.969,2.69068681818182
C04,18-331-148543,2123.0977,181.2745,3.2168146969697
C04,18-331-148543,2279.5823,426.3171,3.45391257575758
C04,18-331-148543,2469.562,3969.3913,3.74176060606061
C04,18-331-148543,2509.5867,6507.2444,3.80240409090909
C04,18-331-148543,2549.6113,2178.0366,3.86304742424242
C04,18-331-148543,2565.6106,3486.6848,3.88728878787879
C04,18-331-148543,2581.6099,210.9758,3.91153015151515
C04,18-331-148543,2697.9834,225.3531,4.08785363636364
C04,18-331-148543,2798.4107,126.8023,4.24001621212121
C04,18-331-148543,2976.5849,193.1265,4.50997712121212
C04,18-331-148543,2992.3316,207.2634,4.53383575757576
C04,18-331-148543,3032.5959,375.5104,4.59484227272727
C04,18-331-148543,3087.9569,3901.0796,4.67872257575758
C04,18-331-148543,3168.0062,834.6742,4.80000939393939
C04,18-331-148543,3184.0055,626.6104,4.82425075757576
C04,18-331-148543,3200.0048,3867.8502,4.84849212121212
C04,18-331-148543,3491.7526,372.5216,5.29053424242424
C04,18-331-148543,3611.0164,160.4502,5.47123696969697
C04,18-331-148543,3723.4771,195.4077,5.64163196969697
C04,18-331-148543,3832.7924,231.543,5.80726121212121
C04,18-331-148543,3913.2001,1820.8446,5.92909106060606
C04,18-331-148543,4155.6354,999.1867,6.29641727272727
C04,18-331-148543,4171.6347,2813.0254,6.32065863636364
C04,18-331-148543,4187.634,565.0597,6.3449
C04,18-331-148543,4774.0303,2801.2273,7.23337924242424
C04,18-331-148543,4790.0296,1034.3896,7.25762060606061
C04,18-331-148543,4806.0289,188.9491,7.28186196969697
C04,18-331-148543,4822.0282,40.1234,7.30610333333333
C04,18-331-148543,5312.376,550.4003,8.04905454545455
C04,18-331-148543,5328.3753,2419.7286,8.07329590909091
C04,18-331-148543,5344.3746,486.4715,8.09753727272727
C04,18-331-148543,5360.3739,103.0933,8.12177863636364
C04,18-331-148543,5851.2592,70.5375,8.86554424242424
C04,18-331-148543,6981.8472,498.5334,10.5785563636364
C05,18-336-108724,1192.7476,0,1.80719333333333
C05,18-336-108724,1231.239,0,1.86551363636364
C05,18-336-108724,1250.5639,178.0032,1.89479378787879
C05,18-336-108724,1558.2938,73.5339,2.36105121212121
C05,18-336-108724,1632.076,107.9512,2.47284242424242
C05,18-336-108724,1658.7478,56.5754,2.51325424242424
C05,18-336-108724,1715.5798,75.9994,2.59936333333333
C05,18-336-108724,1786.2807,111.1816,2.70648590909091
C05,18-336-108724,1855.4701,128.4079,2.81131833333333
C05,18-336-108724,1946.2283,130.4311,2.94883075757576
C05,18-336-108724,2123.1875,127.2508,3.21695075757576
C05,18-336-108724,2210.6604,95.7108,3.34948545454545
C05,18-336-108724,2280.097,430.9173,3.45469242424242
C05,18-336-108724,2328.1573,86.7402,3.52751106060606
C05,18-336-108724,2469.562,7680.9766,3.74176060606061
C05,18-336-108724,2490.8135,295.772,3.77395984848485
C05,18-336-108724,2509.5867,8448.611,3.80240409090909
C05,18-336-108724,2529.0668,210.4005,3.83191939393939
C05,18-336-108724,2549.6113,385.6908,3.86304742424242
C05,18-336-108724,2565.6106,283.9855,3.88728878787879
C05,18-336-108724,2581.6099,4171.6414,3.91153015151515
C05,18-336-108724,2598.2049,148.4911,3.93667409090909
C05,18-336-108724,2645.7577,138.5864,4.00872378787879
C05,18-336-108724,2699.9726,281.7924,4.09086757575758
C05,18-336-108724,2741.8253,207.9765,4.15428075757576
C05,18-336-108724,2798.5287,241.765,4.240195
C05,18-336-108724,2976.8131,258.3137,4.51032287878788
C05,18-336-108724,2992.9755,224.4966,4.53481136363636
C05,18-336-108724,3032.6933,267.1161,4.59498984848485
C05,18-336-108724,3087.9569,5221.9041,4.67872257575758
C05,18-336-108724,3104.998,286.8979,4.70454242424242
C05,18-336-108724,3168.0062,524.4237,4.80000939393939
C05,18-336-108724,3184.0055,420.574,4.82425075757576
C05,18-336-108724,3200.0048,5651.2919,4.84849212121212
C05,18-336-108724,3492.0174,237.9044,5.29093545454545
C05,18-336-108724,3529.4002,209.4982,5.34757606060606
C05,18-336-108724,3723.3215,257.7026,5.64139621212121
C05,18-336-108724,3833.2007,306.8385,5.80787984848485
C05,18-336-108724,3858.6603,159.354,5.846455
C05,18-336-108724,3913.2001,1740.2433,5.92909106060606
C05,18-336-108724,4155.6354,349.6145,6.29641727272727
C05,18-336-108724,4171.6347,132.2582,6.32065863636364
C05,18-336-108724,4187.634,4813.4817,6.3449
C05,18-336-108724,4204.6348,186.9453,6.37065878787879
C05,18-336-108724,4225.134,165.0606,6.40171818181818
C05,18-336-108724,4377.731,100.6919,6.63292575757576
C05,18-336-108724,4436.0216,123.9257,6.72124484848485
C05,18-336-108724,4516.6677,122.271,6.84343590909091
C05,18-336-108724,4654.4955,120.0274,7.05226590909091
C05,18-336-108724,4710.7753,137.2584,7.13753833333333
C05,18-336-108724,4774.0303,370.3173,7.23337924242424
C05,18-336-108724,4790.0296,21.0676,7.25762060606061
C05,18-336-108724,4806.0289,272.5563,7.28186196969697
C05,18-336-108724,4822.0282,3814.3628,7.30610333333333
C05,18-336-108724,4840.8752,162.4494,7.33465939393939
C05,18-336-108724,4978.4035,280.9557,7.54303560606061
C05,18-336-108724,5090.526,157.6912,7.71291818181818
C05,18-336-108724,5312.376,261.0967,8.04905454545455
C05,18-336-108724,5328.3753,57.4935,8.07329590909091
C05,18-336-108724,5344.3746,601.0298,8.09753727272727
C05,18-336-108724,5360.3739,3384.0628,8.12177863636364
C05,18-336-108724,5378.8248,177.1744,8.14973454545455
C05,18-336-108724,5556.8243,127.0029,8.41943075757576
C05,18-336-108724,5596.2551,178.1625,8.47917439393939
C05,18-336-108724,5668.9663,143.6066,8.58934287878788
C05,18-336-108724,5708.639,124.8794,8.64945303030303
C05,18-336-108724,5780.5226,88.4728,8.75836757575758
C05,18-336-108724,5883.1192,114.2052,8.91381696969697
C05,18-336-108724,6696.4709,76.136,10.146168030303
C05,18-336-108724,6982.3428,429.4965,10.5793072727273
C06,18-344-401335,1192.7476,0,1.80719333333333
C06,18-344-401335,1212.1838,0,1.83664212121212
C06,18-344-401335,1232.6029,0,1.86758015151515
C06,18-344-401335,1559.6734,149.7436,2.36314151515151
C06,18-344-401335,1633.3229,108.6262,2.47473166666667
C06,18-344-401335,1856.2385,107.5597,2.81248257575758
C06,18-344-401335,1914.6256,62.7746,2.90094787878788
C06,18-344-401335,2122.4911,141.4813,3.21589560606061
C06,18-344-401335,2280.6437,567.9741,3.45552075757576
C06,18-344-401335,2469.562,4764.1091,3.74176060606061
C06,18-344-401335,2509.5867,6828.7143,3.80240409090909
C06,18-344-401335,2530.7814,244.4419,3.83451727272727
C06,18-344-401335,2549.6113,4910.1406,3.86304742424242
C06,18-344-401335,2565.6106,712.7475,3.88728878787879
C06,18-344-401335,2581.6099,50.4097,3.91153015151515
C06,18-344-401335,2739.8259,86.9015,4.15125136363636
C06,18-344-401335,2976.4978,165.0849,4.50984515151515
C06,18-344-401335,2992.6437,156.0335,4.53430863636364
C06,18-344-401335,3032.4792,291.1141,4.59466545454545
C06,18-344-401335,3072.7113,196.5011,4.65562318181818
C06,18-344-401335,3087.9569,3961.865,4.67872257575758
C06,18-344-401335,3168.0062,2951.2484,4.80000939393939
C06,18-344-401335,3184.0055,2394.8391,4.82425075757576
C06,18-344-401335,3200.0048,2033.6602,4.84849212121212
C06,18-344-401335,3491.8386,378.0546,5.29066454545455
C06,18-344-401335,3568.0651,94.1686,5.40615924242424
C06,18-344-401335,3610.7758,99.3034,5.47087242424242
C06,18-344-401335,3723.4365,106.3756,5.64157045454545
C06,18-344-401335,3751.756,92.4143,5.68447878787879
C06,18-344-401335,3832.8664,383.3729,5.80737333333333
C06,18-344-401335,3913.2001,2269.0194,5.92909106060606
C06,18-344-401335,4155.6354,4414.1321,6.29641727272727
C06,18-344-401335,4171.6347,413.859,6.32065863636364
C06,18-344-401335,4187.634,148.2806,6.3449
C06,18-344-401335,4190.4488,89.8083,6.34916484848485
C06,18-344-401335,4258.0475,134.7907,6.45158712121212
C06,18-344-401335,4343.5679,136.377,6.58116348484849
C06,18-344-401335,4436.4893,97.6069,6.72195348484849
C06,18-344-401335,4484.1515,153.1105,6.79416893939394
C06,18-344-401335,4678.0932,88.6138,7.08802
C06,18-344-401335,4774.0303,2515.2348,7.23337924242424
C06,18-344-401335,4790.0296,494.3893,7.25762060606061
C06,18-344-401335,4806.0289,1195.874,7.28186196969697
C06,18-344-401335,4822.0282,382.4763,7.30610333333333
C06,18-344-401335,4961.757,60.6879,7.51781363636364
C06,18-344-401335,4978.4726,194.9442,7.5431403030303
C06,18-344-401335,5018.3822,248.3864,7.60360939393939
C06,18-344-401335,5058.7021,177.4975,7.66470015151515
C06,18-344-401335,5098.8901,78.3689,7.72559106060606
C06,18-344-401335,5312.376,2140.5047,8.04905454545455
C06,18-344-401335,5328.3753,1261.9658,8.07329590909091
C06,18-344-401335,5344.3746,530.2891,8.09753727272727
C06,18-344-401335,5360.3739,184.9948,8.12177863636364
C06,18-344-401335,5597.1362,85.0755,8.48050939393939
C06,18-344-401335,5637.664,119.6139,8.54191515151515
C06,18-344-401335,6666.1936,61.6871,10.1002933333333
C06,18-344-401335,6985.0169,579.5521,10.5833589393939
C07,NEG,1192.7476,0,1.80719333333333
C07,NEG,1232.7723,0,1.86783681818182
C07,NEG,1248.7716,6.023,1.89207818181818
C07,NEG,1312.8215,524.0602,1.98912348484848
C07,NEG,1521.9574,538.2842,2.30599606060606
C07,NEG,1537.9567,12.4411,2.33023742424242
C07,NEG,1571.6194,65.7378,2.38124151515152
C07,NEG,1602.0066,769.7768,2.42728272727273
C07,NEG,1618.0059,529.9338,2.45152409090909
C07,NEG,1634.7727,157.0635,2.47692833333333
C07,NEG,1836.5058,195.1667,2.78258454545455
C07,NEG,1866.2555,157.4146,2.82765984848485
C07,NEG,1891.1918,1549.449,2.86544212121212
C07,NEG,1907.1911,1425.9725,2.88968348484848
C07,NEG,1931.2551,193.2304,2.92614409090909
C07,NEG,2094.5049,92.4841,3.17349227272727
C07,NEG,2125.04,166.6217,3.21975757575758
C07,NEG,2279.9364,467.4614,3.45444909090909
C07,NEG,2413.8812,187.7772,3.65739575757576
C07,NEG,2429.9965,179.2498,3.68181287878788
C07,NEG,2509.5867,6944.4127,3.80240409090909
C07,NEG,2529.9656,291.9744,3.83328121212121
C07,NEG,2549.6113,6168.5826,3.86304742424242
C07,NEG,2565.6106,246.1925,3.88728878787879
C07,NEG,2623.8959,126.7593,3.97559984848485
C07,NEG,2695.4897,147.9114,4.0840753030303
C07,NEG,2714.239,131.3186,4.11248333333333
C07,NEG,2738.6913,108.5721,4.14953227272727
C07,NEG,2843.3469,171.7056,4.30810136363636
C07,NEG,2878.821,8813.9938,4.36185
C07,NEG,2894.8203,268.9034,4.38609136363636
C07,NEG,2910.8196,22.653,4.41033272727273
C07,NEG,2916.179,218.1818,4.41845303030303
C07,NEG,2976.2091,161.5358,4.50940772727273
C07,NEG,3003.1031,98.6384,4.55015621212121
C07,NEG,3016.6392,255.097,4.57066545454545
C07,NEG,3032.5867,285.0135,4.59482833333333
C07,NEG,3069.6309,131.4253,4.65095590909091
C07,NEG,3110.999,147.5528,4.71363484848485
C07,NEG,3167.7967,270.0999,4.79969196969697
C07,NEG,3187.9497,163.0294,4.83022681818182
C07,NEG,3207.6371,201.6343,4.86005621212121
C07,NEG,3402.5618,265.6402,5.15539666666667
C07,NEG,3497.2159,9074.6082,5.29881196969697
C07,NEG,3513.2152,185.1254,5.32305333333333
C07,NEG,3536.4481,286.4438,5.3582546969697
C07,NEG,3687.0189,219.3688,5.58639227272727
C07,NEG,3730.9391,108.1381,5.65293803030303
C07,NEG,3825.5493,211.5951,5.79628681818182
C07,NEG,3913.2001,3168.619,5.92909106060606
C07,NEG,3937.6818,182.3781,5.96618454545454
C07,NEG,4023.9159,203.8085,6.09684227272727
C07,NEG,4262.6859,117.0376,6.458615
C07,NEG,4385.2557,98.4862,6.64432681818182
C07,NEG,4405.023,123.1267,6.67427727272727
C07,NEG,4442.6884,223.716,6.73134606060606
C07,NEG,5028.6088,160.032,7.61910424242424
C07,NEG,5069.2504,267.4765,7.68068242424242
C07,NEG,5109.6142,187.8684,7.7418396969697
C07,NEG,5401.951,260.9548,8.18477424242424
C07,NEG,5442.6774,267.1264,8.24648090909091
C07,NEG,5775.4973,137.1486,8.75075348484848
C07,NEG,6028.2397,168.7929,9.13369651515151
C07,NEG,6069.4456,208.6601,9.1961296969697
C07,NEG,6403.1132,252.8284,9.70168666666667
C07,NEG,7032.3757,236.1177,10.6551146969697
C08,18-338-402095,1192.7476,0,1.80719333333333
C08,18-338-402095,1232.7723,0,1.86783681818182
C08,18-338-402095,1248.7716,19.763,1.89207818181818
C08,18-338-402095,1312.8215,175.1489,1.98912348484848
C08,18-338-402095,1521.9574,185.5805,2.30599606060606
C08,18-338-402095,1537.9567,77.9335,2.33023742424242
C08,18-338-402095,1572.2365,129.6728,2.38217651515152
C08,18-338-402095,1602.0066,0,2.42728272727273
C08,18-338-402095,1618.0059,176.5286,2.45152409090909
C08,18-338-402095,1837.3322,88.3788,2.78383666666667
C08,18-338-402095,1891.1918,697.4959,2.86544212121212
C08,18-338-402095,1907.1911,579.9713,2.88968348484848
C08,18-338-402095,2095.0019,125.9082,3.1742453030303
C08,18-338-402095,2281.1722,107.4982,3.45632151515152
C08,18-338-402095,2509.5867,3200.7372,3.80240409090909
C08,18-338-402095,2549.6113,731.9448,3.86304742424242
C08,18-338-402095,2565.6106,2271.4539,3.88728878787879
C08,18-338-402095,2878.821,2470.1109,4.36185
C08,18-338-402095,2894.8203,1300.8166,4.38609136363636
C08,18-338-402095,2910.8196,4.6843,4.41033272727273
C08,18-338-402095,3032.8906,243.2671,4.59528878787879
C08,18-338-402095,3067.1656,118.7413,4.64722060606061
C08,18-338-402095,3088.9802,212.1666,4.68027303030303
C08,18-338-402095,3402.5264,113.4361,5.15534303030303
C08,18-338-402095,3497.2159,3600.4177,5.29881196969697
C08,18-338-402095,3513.2152,674.5182,5.32305333333333
C08,18-338-402095,3686.5027,124.882,5.58561015151515
C08,18-338-402095,3828.0963,98.1852,5.80014590909091
C08,18-338-402095,3913.2001,1201.8807,5.92909106060606
C08,18-338-402095,4022.2617,121.3574,6.09433590909091
C08,18-338-402095,4439.4592,90.6379,6.72645333333333
C08,18-338-402095,6868.3084,37.6789,10.4065278787879
C09,18-339-402917,1192.7476,0,1.80719333333333
C09,18-339-402917,1230.5721,0,1.86450318181818
C09,18-339-402917,1232.7723,0,1.86783681818182
C09,18-339-402917,1248.7716,81.8644,1.89207818181818
C09,18-339-402917,1312.8215,1887.7036,1.98912348484848
C09,18-339-402917,1521.9574,206.9349,2.30599606060606
C09,18-339-402917,1537.9567,296.2347,2.33023742424242
C09,18-339-402917,1570.6761,173.5209,2.37981227272727
C09,18-339-402917,1602.0066,2009.8293,2.42728272727273
C09,18-339-402917,1618.0059,1630.556,2.45152409090909
C09,18-339-402917,1634.1357,339.1073,2.47596318181818
C09,18-339-402917,1836.1408,308.961,2.78203151515152
C09,18-339-402917,1873.1027,93.0318,2.83803439393939
C09,18-339-402917,1891.1918,3200.8726,2.86544212121212
C09,18-339-402917,1907.1911,2553.8126,2.88968348484848
C09,18-339-402917,2125.0317,176.9123,3.219745
C09,18-339-402917,2200.6937,134.4123,3.33438439393939
C09,18-339-402917,2280.3554,497.9145,3.45508393939394
C09,18-339-402917,2414.1911,219.4148,3.6578653030303
C09,18-339-402917,2429.962,303.3957,3.68176060606061
C09,18-339-402917,2469.3864,176.8627,3.74149454545455
C09,18-339-402917,2509.5867,11121.8065,3.80240409090909
C09,18-339-402917,2528.4587,212.4065,3.83099803030303
C09,18-339-402917,2549.6113,684.8329,3.86304742424242
C09,18-339-402917,2565.6106,2871.8827,3.88728878787879
C09,18-339-402917,2582.4821,137.0558,3.91285166666667
C09,18-339-402917,2624.6038,193.9292,3.97667242424242
C09,18-339-402917,2698.0883,265.8798,4.08801257575758
C09,18-339-402917,2741.7537,140.6235,4.15417227272727
C09,18-339-402917,2878.821,557.2447,4.36185
C09,18-339-402917,2894.8203,3358.054,4.38609136363636
C09,18-339-402917,2910.8196,359.6535,4.41033272727273
C09,18-339-402917,2931.4361,143.6973,4.44156984848485
C09,18-339-402917,3016.8527,150.2847,4.57098893939394
C09,18-339-402917,3032.4908,409.9557,4.59468303030303
C09,18-339-402917,3088.0956,226.2868,4.67893272727273
C09,18-339-402917,3202.5301,165.6125,4.85231833333333
C09,18-339-402917,3219.0987,131.4985,4.87742227272727
C09,18-339-402917,3497.2159,535.2132,5.29881196969697
C09,18-339-402917,3513.2152,3468.6743,5.32305333333333
C09,18-339-402917,3529.0365,229.4776,5.347025
C09,18-339-402917,3821.7818,195.7277,5.79057848484848
C09,18-339-402917,3913.2001,2385.3812,5.92909106060606
C09,18-339-402917,3930.3479,159.278,5.95507257575758
C09,18-339-402917,4111.4331,119.2371,6.22944409090909
C09,18-339-402917,4155.8401,163.9524,6.29672742424242
C09,18-339-402917,4400.8147,192.5745,6.66790106060606
C09,18-339-402917,4437.5186,131.4321,6.72351303030303
C09,18-339-402917,4776.5043,111.6654,7.23712772727273
C09,18-339-402917,5021.2839,356.565,7.60800590909091
C09,18-339-402917,5077.5197,139.6229,7.69321166666667
C09,18-339-402917,5316.6555,94.0378,8.05553863636364
C09,18-339-402917,5407.9432,168.9223,8.19385333333333
C09,18-339-402917,6028.6167,132.7834,9.13426772727273
C10,18-331-148543,1192.7476,0,1.80719333333333
C10,18-331-148543,1232.7723,0,1.86783681818182
C10,18-331-148543,1248.7716,54.4237,1.89207818181818
C10,18-331-148543,1312.8215,543.2433,1.98912348484848
C10,18-331-148543,1521.9574,208.31,2.30599606060606
C10,18-331-148543,1537.9567,56.1703,2.33023742424242
C10,18-331-148543,1556.5044,77.4244,2.35834
C10,18-331-148543,1602.0066,404.6053,2.42728272727273
C10,18-331-148543,1618.0059,234.2934,2.45152409090909
C10,18-331-148543,1635.1174,79.3939,2.47745060606061
C10,18-331-148543,1781.2863,118.411,2.69891863636364
C10,18-331-148543,1836.1471,184.9882,2.78204106060606
C10,18-331-148543,1874.4818,140.9653,2.84012393939394
C10,18-331-148543,1891.1918,0,2.86544212121212
